lat,lon,elevation,slope,aspect,curvature,NDVI,rainfall
30.26623559703114,78.68643526543515,1050,12.707193374633787,85.88326263427734,26.0,0.6513742146091472,1253.7069272994995
30.852132529328625,79.64020470116253,5950,45.15132141113281,169.189208984375,80.0,0.0194724445159686,824.0359473228455
30.345370387370252,78.9533564102579,1018,40.24704360961914,223.3892822265625,2.0,0.6015666712715949,1227.7341949939728
30.63773491206196,79.03323088016504,2681,28.938920974731445,322.23046875,-19.0,0.7491557840002393,1393.785845041275
30.498371888387823,79.46325751167235,2092,31.832767486572266,92.98931884765624,25.0,0.4035618030314269,1259.6153390407562
30.137922669009903,79.83485256879665,2823,20.80695152282715,316.4009704589844,-1.0,0.7234714356935584,1431.0703206062317
30.640721235552768,79.06685496464118,3048,45.10284805297852,96.48299407958984,-38.0,0.8159265552954141,1371.9786322116852
30.4202549935925,78.94631247400179,2259,8.58937931060791,96.15225982666016,0.0,0.8047084059424086,1461.8737745285034
30.526552202928066,79.52291079900567,1818,33.419578552246094,30.83880615234375,-21.0,0.6824164501098446,1268.698341846466
30.802596643721003,79.60266702293524,5099,23.460147857666016,245.7761383056641,10.0,0.0320421444065696,927.154723405838
30.695627183582474,79.33369149976278,4753,41.68590927124024,181.2113037109375,-79.0,0.0364339885466646,1402.9085302352903
30.856890642547075,78.26648589801381,1869,17.83270835876465,197.04290771484372,-16.0,0.3691892544907013,1621.6589140892029
30.44545853329179,79.56536935038038,3521,36.55516815185547,249.5542449951172,64.0,0.3047946559152536,1118.2247269153595
30.649263782198577,79.32210442600066,4548,53.7813835144043,193.5489044189453,104.0,0.0735179151622509,1567.3991656303406
30.70493117747017,78.44052620074042,1636,26.08207893371582,90.0,33.0,0.7197238331952499,1826.6001749038696
30.284525580303896,78.62489922636613,1410,14.705293655395508,270.0,7.0,0.5912576247203474,1213.5266816616058
30.451994477663504,78.77500370099536,1796,24.08659172058105,167.87606811523438,47.0,0.4898942191830183,1524.3670964241028
30.530589481181618,78.53732366243058,2066,31.64480400085449,3.496596574783325,10.0,0.8235447709232698,1437.4523973464966
30.217140214321738,78.86499403764444,867,32.527618408203125,272.9098815917969,-7.0,0.7644245421074453,1230.8366441726685
30.816773213982856,78.54915894497677,3401,34.220703125,126.51455688476562,-25.0,0.7073129481802192,1565.621638298035
30.960027477044452,78.69454539571126,2154,13.75132942199707,58.05003356933594,24.0,0.4031727260703479,1171.308536529541
